step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
333,CASH_OUT,188243.0,C778591324,49719.0,0.0,C1580104862,595380.75,783623.75,0,0
11,CASH_OUT,112791.58,C2006008531,24470.0,0.0,C438685218,0.0,112791.58,0,0
252,CASH_OUT,250776.25,C1168826237,103182.0,0.0,C1678180772,571247.12,822023.37,0,0
209,CASH_OUT,128671.63,C717262577,51883.0,0.0,C794466235,0.0,128671.63,0,0
617,TRANSFER,294450.69,C736186369,2940.0,0.0,C2085602890,0.0,294450.69,0,0
12,CASH_OUT,233887.56,C1554191052,208506.0,0.0,C1984552523,21087.0,481909.26,0,0
15,TRANSFER,129566.98,C1011426812,0.0,0.0,C1024208640,2104780.7,2266409.21,0,0
39,CASH_OUT,410193.34,C1336514009,30256.0,0.0,C2059762056,3028483.05,3438676.39,0,0
304,CASH_OUT,4502.38,C684871346,0.0,0.0,C443672630,16321.16,20823.54,0,0
43,CASH_OUT,504980.01,C307055871,0.0,0.0,C898250117,4023586.02,4190579.63,0,0
209,CASH_OUT,14504.83,C740717117,282447.0,267942.17,C707769396,0.0,14504.83,0,0
377,TRANSFER,288217.19,C15402144,3449.0,0.0,C195556545,38526.42,326743.61,0,0
225,CASH_OUT,409242.53,C1373873864,0.0,0.0,C1084280833,3421206.83,3830449.36,0,0
9,TRANSFER,1106443.84,C504974562,808.0,0.0,C992707208,14522.0,1295585.42,0,0
251,CASH_OUT,152660.6,C244185853,30382.0,0.0,C1488791086,21022.0,173682.6,0,0
396,TRANSFER,1708574.43,C1891962226,147144.0,0.0,C1252337241,0.0,1708574.43,0,0
371,CASH_OUT,569253.36,C1795696746,0.0,0.0,C1799837290,3528214.96,4518202.97,0,0
8,TRANSFER,1198858.19,C2016022103,0.0,0.0,C1727565779,1470094.13,7117684.54,0,0
231,CASH_OUT,348862.55,C1666033278,853.0,0.0,C2032499263,0.0,348862.55,0,0
202,CASH_OUT,72017.61,C508265900,11564.0,0.0,C2028261196,0.0,72017.61,0,0
348,CASH_OUT,242652.93,C1040285776,27441.48,0.0,C2087513441,253649.55,496302.48,0,0
394,CASH_OUT,196883.69,C1267473476,737.0,0.0,C1808772944,2112259.9,2309143.58,0,0
252,CASH_OUT,60452.7,C1640140587,11580.03,0.0,C738013262,120888.12,181340.82,0,0
202,CASH_OUT,72264.28,C1870710918,11936.0,0.0,C1281863046,262328.71,334592.99,0,0
257,CASH_OUT,129528.84,C425247203,12439.0,0.0,C1413282374,5782037.66,5911566.5,0,0
325,CASH_OUT,128833.75,C1633724492,109.0,0.0,C1363444816,320377.78,449211.54,0,0
258,CASH_OUT,403860.89,C385636550,201681.0,0.0,C63575635,230183.41,634044.3,0,0
41,TRANSFER,794422.84,C1283439506,224597.16,0.0,C1999919443,10135025.61,10916521.58,0,0
259,CASH_OUT,54380.82,C872477194,3069.0,0.0,C1692282358,649029.63,703410.45,0,0
299,TRANSFER,419581.72,C1318213925,0.0,0.0,C1172704377,5314590.57,5734172.3,0,0
275,CASH_OUT,183565.62,C1973061005,26654.0,0.0,C62010981,915636.72,1099202.34,0,0
374,CASH_OUT,220743.52,C1662875896,117872.0,0.0,C2063646046,0.0,220743.52,0,0
397,CASH_OUT,11042.1,C1484726030,0.0,0.0,C644014345,2046302.22,2057344.32,0,0
231,TRANSFER,1030861.3,C2055437628,0.0,0.0,C593243647,14185137.27,15215998.57,0,0
181,CASH_OUT,182434.73,C1219208856,0.0,0.0,C288515596,1222887.68,1405322.41,0,0
165,CASH_OUT,79684.99,C1290426354,0.0,0.0,C927079999,321649.54,401334.53,0,0
355,CASH_OUT,199844.48,C222386464,105139.0,0.0,C242728399,218078.59,417923.07,0,0
206,CASH_OUT,153334.57,C1390141621,30905.0,0.0,C1325731904,213331.88,366666.45,0,0
585,CASH_OUT,306835.41,C367222215,12559.0,0.0,C540873835,0.0,306835.41,0,0
159,CASH_OUT,197406.19,C1918980511,0.0,0.0,C784664241,214769.7,412175.89,0,0
231,CASH_OUT,42293.58,C296125559,10008.0,0.0,C1957776913,0.0,42293.58,0,0
333,CASH_OUT,374543.42,C1999103010,0.0,0.0,C219846788,12082648.16,12457191.58,0,0
181,CASH_OUT,47725.1,C1504568465,0.0,0.0,C119306016,3536448.24,3584173.34,0,0
304,TRANSFER,8582193.54,C1483417002,41029.66,0.0,C1247376466,13152232.88,21734426.42,0,0
372,CASH_OUT,61970.25,C1086284172,11013.46,0.0,C2021466896,810468.59,872438.85,0,0
41,CASH_OUT,175599.43,C986466536,12183.0,0.0,C1665672276,9562.96,185162.39,0,0
157,CASH_OUT,21388.33,C1813202598,0.0,0.0,C496979257,82099.0,0.0,0,0
35,TRANSFER,1308251.07,C929587231,0.0,0.0,C1212538053,2327909.63,3636160.69,0,0
42,CASH_OUT,52380.74,C1444393208,0.0,0.0,C1664754826,1835701.17,1888081.92,0,0
353,TRANSFER,1135011.42,C484965210,0.0,0.0,C1998487485,27127692.54,28262703.96,0,0
393,CASH_OUT,429478.57,C853804513,9558.0,0.0,C2023119003,0.0,429478.57,0,0
139,CASH_OUT,167454.94,C1050229297,0.0,0.0,C217125608,1240809.18,1408264.11,0,0
138,CASH_OUT,40021.49,C314619161,0.0,0.0,C321990619,1298645.98,1338667.46,0,0
37,CASH_OUT,9315.58,C1503509445,0.0,0.0,C1440127577,51162.16,60477.74,0,0
326,CASH_OUT,264647.16,C1955757480,0.0,0.0,C786567322,7308275.87,7572923.04,0,0
310,CASH_OUT,259479.95,C280008295,0.0,0.0,C1680668833,11853761.74,12113241.68,0,0
136,TRANSFER,1372058.5,C1963230925,19796.0,0.0,C70107336,0.0,1372058.5,0,0
153,CASH_OUT,378555.1,C10198315,107.0,0.0,C1179566063,838.83,379393.93,0,0
208,TRANSFER,208633.25,C1941391407,720.0,0.0,C330844168,226681.0,284944.12,0,0
12,CASH_OUT,557153.5,C1967300019,4464.0,0.0,C2029477858,232856.27,0.0,0,0
402,TRANSFER,66202.09,C102255154,27238.0,0.0,C339787832,154522.46,220724.54,0,0
260,CASH_OUT,191346.68,C2110867682,0.0,0.0,C219735819,3911506.19,4102852.86,0,0
307,CASH_OUT,468762.59,C888276502,0.0,0.0,C414754686,1196887.76,1665650.35,0,0
132,CASH_OUT,197195.85,C1009930623,1035.0,0.0,C1392356624,493651.77,690847.61,0,0
546,CASH_OUT,208792.87,C1683524198,804.0,0.0,C330259116,1015129.14,1223922.02,0,0
164,CASH_OUT,13382.6,C45310742,0.0,0.0,C549221039,3465859.36,3479241.96,0,0
332,CASH_OUT,25654.54,C304650612,396283.0,370628.46,C290984003,0.0,25654.54,0,0
226,TRANSFER,597438.0,C1490229892,180519.41,0.0,C259612230,5890303.84,6645585.1,0,0
330,CASH_OUT,106614.26,C934751718,0.0,0.0,C319453013,5684698.55,5791312.81,0,0
403,CASH_OUT,207082.51,C657980981,41556.0,0.0,C1627490965,130051.96,337134.47,0,0
185,CASH_OUT,63660.99,C1539338972,22153.0,0.0,C1793167029,7545.89,71206.89,0,0
11,CASH_OUT,474385.44,C602829898,9793.0,0.0,C311669129,55669.39,530054.83,0,0
137,CASH_OUT,39898.44,C234943437,414.0,0.0,C2081096973,442534.25,482432.69,0,0
212,CASH_OUT,63765.22,C415422613,0.0,0.0,C986314516,131811.24,195576.46,0,0
214,CASH_OUT,222994.64,C1775361472,1492.0,0.0,C925384848,195835.47,418830.11,0,0
259,CASH_OUT,206927.59,C533164430,0.0,0.0,C1428502278,900465.13,1107392.73,0,0
36,CASH_OUT,126966.26,C2120383206,0.0,0.0,C510148612,871732.72,998698.98,0,0
154,TRANSFER,535725.8,C1684998692,0.0,0.0,C227319937,5622074.36,6157800.16,0,0
7,CASH_OUT,43206.18,C1080199154,0.0,0.0,C374625527,842508.92,5175906.61,0,0
397,CASH_OUT,23168.68,C1534394536,15177.0,0.0,C1956973057,547565.33,570734.01,0,0
206,TRANSFER,65022.27,C506551759,28929.67,0.0,C1494011776,456601.74,521624.01,0,0
369,CASH_OUT,73243.58,C751496139,0.0,0.0,C1071758949,1086660.39,1159903.96,0,0
378,CASH_OUT,172220.35,C486699356,405656.0,233435.65,C687247176,6046159.85,6218380.19,0,0
226,CASH_OUT,245904.67,C1345776903,0.0,0.0,C386287476,374723.07,620627.74,0,0
33,TRANSFER,245969.19,C1574891102,0.0,0.0,C488011624,6143626.31,6389595.49,0,0
349,CASH_OUT,116171.55,C210600593,27484.0,0.0,C83081010,849315.27,965486.83,0,0
187,CASH_OUT,334890.72,C1912789823,11535.0,0.0,C1585506525,157317.95,492208.66,0,0
14,CASH_OUT,406958.96,C1529404873,0.0,0.0,C2017009224,1818610.9,2315354.63,0,0
45,CASH_OUT,196787.65,C809734782,0.0,0.0,C1827355513,281542.08,478329.73,0,0
188,CASH_OUT,34732.47,C786331690,0.0,0.0,C74305369,197662.45,232394.92,0,0
540,TRANSFER,569267.23,C382316398,20727.64,0.0,C770722180,2133949.02,2703216.25,0,0
298,TRANSFER,1282696.34,C670090017,0.0,0.0,C1129433354,2082808.29,3365504.62,0,0
399,CASH_OUT,43437.89,C1195940761,0.0,0.0,C1469338293,9078819.29,9122257.18,0,0
132,TRANSFER,2254736.08,C1018375901,10489.0,0.0,C1262582882,1005424.37,3260160.45,0,0
329,CASH_OUT,197134.32,C1777850848,20561.0,0.0,C787759709,136773.46,333907.78,0,0
378,CASH_OUT,233781.7,C1595639963,51641.0,0.0,C2014481620,222458.05,456239.75,0,0
140,TRANSFER,272332.49,C1075077521,3886.74,0.0,C576367278,4088626.34,4360958.83,0,0
348,CASH_OUT,27468.78,C1174933196,0.0,0.0,C1756939884,201031.72,228500.5,0,0
326,CASH_OUT,135614.14,C1679684870,29633.55,0.0,C1845454349,146432.32,282046.46,0,0
139,CASH_OUT,50285.22,C440004440,0.0,0.0,C1800291764,182871.77,233156.99,0,0
225,CASH_OUT,109322.83,C892645528,109647.0,324.17,C789886268,781126.29,890449.12,0,0
47,TRANSFER,185168.83,C1400198315,0.0,0.0,C27726123,1393636.56,1578805.39,0,0
274,CASH_OUT,68882.13,C1930020900,0.0,0.0,C1733380302,126573.27,195455.4,0,0
208,TRANSFER,184042.51,C2005919499,31573.0,0.0,C802579551,26208.64,55181.29,0,0
522,CASH_OUT,364207.84,C843216565,24308.0,0.0,C2008700376,144505.07,508712.91,0,0
14,CASH_OUT,244136.39,C1922117480,72627.79,0.0,C794873386,3264250.8,3768884.54,0,0
213,CASH_OUT,84392.5,C463469886,303.0,0.0,C2047184260,300976.95,385369.45,0,0
397,CASH_OUT,217261.59,C734206788,1538.0,0.0,C1761698474,171855.98,389117.57,0,0
186,CASH_OUT,96352.9,C727430045,35498.0,0.0,C282659710,115348.92,211701.82,0,0
164,CASH_OUT,4098.48,C1763042176,0.0,0.0,C1215206514,4436063.12,4440161.61,0,0
379,CASH_OUT,27354.94,C1914930665,0.0,0.0,C1970794383,2554648.39,2582003.33,0,0
305,TRANSFER,10000000.0,C479386568,0.0,0.0,C1009935859,20669601.34,43809868.51,0,0
139,TRANSFER,444133.32,C1407431637,0.0,0.0,C1639459549,637438.96,1081572.28,0,0
188,CASH_OUT,129763.43,C60809687,324107.0,194343.57,C130158826,0.0,129763.43,0,0
298,CASH_OUT,233563.41,C1206747074,0.0,0.0,C1141907728,3442193.29,3675756.7,0,0
161,CASH_OUT,201219.63,C499202598,0.0,0.0,C589348134,3316133.9,3517353.53,0,0
206,CASH_OUT,70896.1,C871240824,0.0,0.0,C1565225480,650560.2,721456.3,0,0
187,CASH_OUT,90231.45,C817531142,321209.0,230977.55,C1135283821,3015059.07,3105290.52,0,0
25,CASH_OUT,109983.19,C1349174838,0.0,0.0,C1731042343,249839.48,359822.67,0,0
228,CASH_OUT,160156.1,C1202693475,573168.0,413011.9,C785812458,3735792.75,3895948.85,0,0
189,TRANSFER,310426.34,C1414325743,952.0,0.0,C951461891,48393.26,358819.6,0,0
160,CASH_OUT,51072.05,C422684691,0.0,0.0,C1730964371,11879140.61,11930212.66,0,0
303,CASH_OUT,200581.75,C298944127,857.0,0.0,C1167434214,2532659.69,2733241.44,0,0
236,TRANSFER,320970.12,C2002767425,22811.0,0.0,C1001165758,0.0,320970.12,0,0
44,TRANSFER,831506.7,C1123290112,0.0,0.0,C1388157479,3081117.56,3912624.26,0,0
177,CASH_OUT,303907.44,C1097634152,0.0,0.0,C330919890,495359.56,799267.0,0,0
231,CASH_OUT,72338.22,C1621348891,0.0,0.0,C2036762590,8093403.03,8165741.25,0,0
163,CASH_OUT,322378.16,C560910429,76181.0,0.0,C2118039590,108178.59,430556.75,0,0
162,TRANSFER,449411.92,C978519535,0.0,0.0,C809832861,537943.74,987355.66,0,0
345,TRANSFER,992699.81,C895777581,85800.0,0.0,C425365604,244843.14,1237542.95,0,0
185,CASH_OUT,506098.19,C2044836204,10911.0,0.0,C1369715591,0.0,506098.19,0,0
189,CASH_OUT,10166.93,C1788824555,4443.45,0.0,C863348990,31164.36,41331.29,0,0
331,CASH_OUT,228886.4,C2079788434,157.0,0.0,C231381987,250928.29,479814.69,0,0
451,CASH_OUT,64894.21,C996207558,0.0,0.0,C1884672294,68242.2,133136.41,0,0
16,CASH_OUT,302703.17,C196936306,100507.0,0.0,C899257735,314877.0,538033.48,0,0
44,CASH_OUT,113650.15,C1436156299,0.0,0.0,C1699212774,643249.16,756899.31,0,0
302,TRANSFER,10556435.91,C1430973929,0.0,0.0,C85875399,12259756.81,22816192.72,0,0
396,CASH_OUT,126036.33,C1124382879,51918.0,0.0,C810494204,0.0,126036.33,0,0
404,CASH_OUT,272216.25,C1729606236,0.0,0.0,C19443822,1340413.24,1612629.48,0,0
567,CASH_OUT,65086.43,C1215092021,0.0,0.0,C1219065748,3727575.07,3792661.5,0,0
280,CASH_OUT,101615.64,C857908262,20067.0,0.0,C524428421,0.0,101615.64,0,0
161,TRANSFER,496607.98,C1735534823,0.0,0.0,C292894580,7538496.57,8035104.55,0,0
36,CASH_OUT,26636.46,C782283283,242998.0,216361.54,C1868430227,2653809.93,2680446.39,0,0
139,CASH_OUT,76571.99,C2108305068,0.0,0.0,C1901490363,107698.84,184270.83,0,0
43,CASH_OUT,200868.06,C1620317400,0.0,0.0,C765199816,352523.0,222419.52,0,0
132,CASH_OUT,242447.54,C874569630,0.0,0.0,C1090036086,25782240.93,26024688.47,0,0
131,CASH_OUT,462905.47,C1219394793,106.0,0.0,C1819644493,153144.41,616049.88,0,0
95,CASH_OUT,376720.83,C1322803071,0.0,0.0,C360746389,2112370.53,2489091.36,0,0
181,CASH_OUT,126667.24,C771177215,20546.0,0.0,C101959961,0.0,126667.24,0,0
348,CASH_OUT,217761.2,C262354716,150240.0,0.0,C1433711968,829796.4,1047557.6,0,0
522,CASH_OUT,109918.56,C1808063764,0.0,0.0,C1135411384,362490.45,472409.02,0,0
137,CASH_OUT,85265.01,C1108221060,124887.0,39621.99,C1676364768,948288.65,1033553.66,0,0
212,CASH_OUT,247048.46,C1862619557,0.0,0.0,C1721780318,429667.32,676715.78,0,0
402,CASH_OUT,317074.25,C1478071560,0.0,0.0,C3778155,4222616.1,4539690.35,0,0
323,CASH_OUT,179129.76,C1921047704,0.0,0.0,C1105727954,205809.85,384939.61,0,0
153,CASH_OUT,164926.25,C1265025970,266.0,0.0,C185720530,0.0,300666.22,0,0
9,CASH_OUT,279273.01,C6168220,0.0,0.0,C515132998,5097667.12,5990254.6,0,0
257,CASH_OUT,92855.92,C1930864798,14885.0,0.0,C1621688241,0.0,92855.92,0,0
352,CASH_OUT,169667.09,C844575632,35992.0,0.0,C7369923,0.0,169667.09,0,0
305,CASH_OUT,6279.8,C1086745492,69385.17,63105.37,C2018851444,351471.43,357751.23,0,0
208,TRANSFER,1301239.72,C631404936,0.0,0.0,C546413779,1806468.22,3107707.93,0,0
237,CASH_OUT,142387.54,C364473345,0.0,0.0,C1697922932,1113113.41,1255500.95,0,0
373,CASH_OUT,67914.0,C1958947878,221852.0,153938.0,C1206597191,159034.42,226948.42,0,0
179,CASH_OUT,160473.72,C62418819,16177.0,0.0,C680468314,340041.44,500515.16,0,0
140,TRANSFER,1299641.19,C543880569,0.0,0.0,C1578997787,1417511.41,3039691.31,0,0
189,CASH_OUT,85835.44,C2088369103,40226.54,0.0,C499173095,688227.93,774063.37,0,0
328,CASH_OUT,290529.38,C1897357096,20517.0,0.0,C2074860392,550284.93,840814.31,0,0
326,TRANSFER,1152230.34,C44846019,16542.0,0.0,C914635664,0.0,1152230.34,0,0
327,CASH_OUT,461787.45,C526880055,76394.0,0.0,C764982133,0.0,461787.45,0,0
202,TRANSFER,219572.22,C1674673973,631.0,0.0,C327639464,3379578.56,3599150.78,0,0
277,TRANSFER,97795.78,C45611062,20761.0,0.0,C93607592,0.0,97795.78,0,0
345,CASH_OUT,392959.24,C530199171,80542.0,0.0,C382593720,816394.52,1209353.76,0,0
186,CASH_OUT,243572.83,C2038095224,0.0,0.0,C2134146348,276423.16,519995.99,0,0
17,CASH_OUT,49705.22,C730856625,255074.52,205369.3,C13639604,330582.39,380287.61,0,0
164,CASH_OUT,375133.52,C2363682,0.0,0.0,C1668755299,428321.24,803454.76,0,0
306,CASH_OUT,63763.91,C1067987655,0.0,0.0,C1077952400,88194.88,151958.79,0,0
41,CASH_OUT,228415.33,C154010467,1404.0,0.0,C886612580,236871.18,465286.5,0,0
129,CASH_OUT,149587.6,C1771118711,7132.0,0.0,C211162376,1457727.62,1680693.31,0,0
250,CASH_OUT,441522.69,C694509124,0.0,0.0,C208630577,1579710.08,2021232.76,0,0
286,CASH_OUT,93929.07,C746667439,10014.0,0.0,C376897075,161346.75,255275.83,0,0
404,TRANSFER,85147.12,C188236453,32381.0,0.0,C2107260442,34982.7,120129.81,0,0
282,CASH_OUT,276933.0,C166107269,6001.0,0.0,C1209558452,9680595.99,9957528.99,0,0
188,TRANSFER,265508.89,C1191848455,0.0,0.0,C1074624436,377769.63,643278.53,0,0
208,CASH_OUT,293112.8,C1103837961,53497.0,0.0,C633608657,93521.92,386634.72,0,0
211,CASH_OUT,234816.18,C760737636,0.0,0.0,C1124553489,454572.28,689388.45,0,0
355,TRANSFER,240160.76,C1165150758,0.0,0.0,C1125026820,346892.87,587053.63,0,0
297,CASH_OUT,2494.94,C328091121,0.0,0.0,C1159832586,338516.25,341011.2,0,0
355,TRANSFER,822960.31,C1132142686,1208.0,0.0,C28810709,16380775.39,17203735.7,0,0
235,CASH_OUT,78275.51,C38040980,0.0,0.0,C1993142411,3066313.04,3144588.56,0,0
326,CASH_OUT,139357.17,C691903366,0.0,0.0,C1294094960,2567702.04,2707059.21,0,0
402,CASH_OUT,104069.85,C1069556929,0.0,0.0,C2009615655,593152.04,697221.89,0,0
187,CASH_OUT,257796.97,C499409762,10040.0,0.0,C101057280,174837.0,432633.97,0,0
161,CASH_OUT,265585.93,C394879083,0.0,0.0,C1477972334,1506995.85,1876837.27,0,0
376,CASH_OUT,157858.3,C207686649,23107.0,0.0,C510280321,1417862.66,1575720.96,0,0
346,TRANSFER,700781.64,C1840865556,0.0,0.0,C1978101099,2455562.07,3156343.71,0,0
282,CASH_OUT,51337.73,C1769146147,0.0,0.0,C1359255073,9322277.95,9184764.83,0,0
37,CASH_OUT,165266.4,C903744726,185.0,0.0,C1115202779,0.0,165266.4,0,0
129,CASH_OUT,295802.25,C765832366,154.0,0.0,C212899515,0.0,534021.35,0,0
16,CASH_OUT,165850.13,C1295950943,0.0,0.0,C1211062565,8149904.67,8312942.9,0,0
397,TRANSFER,512437.31,C170210814,270580.78,0.0,C859498002,663136.95,1175574.26,0,0
347,CASH_OUT,10160.78,C886292111,0.0,0.0,C1208809965,361631.3,371792.08,0,0
308,CASH_OUT,15067.58,C52959528,34764.0,19696.42,C1875873478,0.0,15067.58,0,0
644,CASH_OUT,679399.56,C1366987793,9754.45,0.0,C1216755737,1404620.16,2084019.72,0,0
275,CASH_OUT,28101.43,C1918924158,0.0,0.0,C1534509854,868923.79,897025.22,0,0
227,CASH_OUT,1559.69,C789513180,51414.0,49854.31,C739776929,0.0,1559.69,0,0
278,TRANSFER,187394.7,C1865853395,60140.26,0.0,C939828027,2401429.53,2588824.22,0,0
36,CASH_OUT,250879.18,C1627899751,249545.68,0.0,C2081527003,462970.76,713849.94,0,0
164,CASH_OUT,153530.24,C1108183108,199297.67,45767.44,C314330552,8415311.8,8568842.04,0,0
129,TRANSFER,1866818.25,C1751085309,350064.1,0.0,C764189038,2474429.64,4539215.83,0,0
395,CASH_OUT,66613.02,C824966759,15371.0,0.0,C1776729015,1121793.74,1188406.76,0,0
376,CASH_OUT,100370.75,C2077639209,0.0,0.0,C2138613997,127735.11,228105.86,0,0
46,CASH_OUT,519297.37,C1961586404,0.0,0.0,C2086308235,1164214.11,1683511.48,0,0
138,CASH_OUT,34685.86,C1999633983,19189.0,0.0,C1948877188,21584.0,0.0,0,0
333,TRANSFER,1429068.35,C601976680,0.0,0.0,C1041122207,1433090.32,2862158.68,0,0
401,TRANSFER,590698.59,C1267523380,2557.0,0.0,C1453515414,570387.91,1161086.5,0,0
230,CASH_OUT,63866.81,C597715878,0.0,0.0,C1903932056,258130.51,321997.32,0,0
573,TRANSFER,232331.08,C1552938391,0.0,0.0,C1668809947,945893.17,1529251.17,0,0
234,TRANSFER,612334.63,C1947522922,9074.0,0.0,C944602524,0.0,820631.46,0,0
354,CASH_OUT,90646.37,C2027840455,0.0,0.0,C1431877093,1536562.25,1627208.62,0,0
354,CASH_OUT,300425.47,C553575762,45257.0,0.0,C1395670954,0.0,300425.47,0,0
375,CASH_OUT,10307.77,C332799055,118179.0,107871.23,C505834630,0.0,10307.77,0,0
40,TRANSFER,653104.75,C1070879046,0.0,0.0,C105196533,1881096.68,2534201.43,0,0
19,CASH_OUT,235125.78,C1062747471,30282.0,0.0,C1008486098,223861.96,635087.14,0,0
161,CASH_OUT,299467.1,C1190389565,41813.0,0.0,C120177354,218188.16,517655.26,0,0
187,CASH_OUT,240571.85,C1231695107,0.0,0.0,C1408730506,367861.49,608433.34,0,0
231,CASH_OUT,299019.96,C1101568110,0.0,0.0,C1910010179,1737002.31,2036022.27,0,0
280,CASH_OUT,261111.96,C2140471999,9076.0,0.0,C899680594,147035.94,408147.91,0,0
48,TRANSFER,742471.88,C910723614,0.0,0.0,C1611021506,1956539.26,2699011.13,0,0
203,TRANSFER,209286.51,C1560097425,0.0,0.0,C1146318901,1175573.12,1384859.63,0,0
329,CASH_OUT,180818.91,C1723487470,0.0,0.0,C1369202149,1644930.78,1825749.69,0,0
393,CASH_OUT,210577.74,C576999565,21604.0,0.0,C143394498,28774.38,239352.11,0,0
403,CASH_OUT,117586.37,C1393703820,9211.0,0.0,C1927177587,2537091.65,2654678.02,0,0
42,CASH_OUT,33689.63,C647674023,31131.0,0.0,C260617050,523615.37,653014.12,0,0
252,CASH_OUT,87809.98,C1773829204,5105.0,0.0,C691718282,3013849.89,3101659.87,0,0
187,CASH_OUT,92547.88,C1457413380,23682.67,0.0,C160239914,209372.6,301920.47,0,0
10,CASH_OUT,16846.65,C596823155,0.0,0.0,C900742894,309344.6,326191.25,0,0
189,CASH_OUT,15134.17,C2034355777,638.0,0.0,C592752102,992117.66,1007251.83,0,0
181,CASH_OUT,77.01,C1396085252,82634.0,82556.99,C2019043622,4610591.47,4610668.48,0,0
17,TRANSFER,112486.29,C427054014,10034.0,0.0,C822122883,0.0,572754.6,0,0
43,CASH_OUT,74769.79,C140322337,284004.64,209234.85,C1052816267,2496514.9,2571284.68,0,0
182,CASH_OUT,334013.8,C2010955349,0.0,0.0,C1258411081,508589.71,842603.51,0,0
281,CASH_OUT,201735.96,C831472700,75736.0,0.0,C1728029917,1107859.8,1309595.76,0,0
20,CASH_OUT,164662.7,C1193155521,40362.0,0.0,C1327279323,23199.79,187862.5,0,0
574,TRANSFER,24328.81,C379807111,11113.0,0.0,C1487285757,0.0,24328.81,0,0
18,CASH_OUT,29044.66,C647894692,0.0,0.0,C1101863479,2130959.62,2160004.28,0,0
380,CASH_OUT,144045.74,C1673835620,179563.0,35517.26,C250592509,0.0,144045.74,0,0
134,TRANSFER,671714.33,C1775602158,10181.0,0.0,C1010605974,3275666.6,3947380.92,0,0
282,TRANSFER,172161.08,C1426994425,0.0,0.0,C1284973710,428938.33,601099.41,0,0
369,CASH_OUT,63197.01,C1459861125,10075.0,0.0,C458724621,0.0,63197.01,0,0
376,CASH_OUT,215344.12,C1744867897,41775.0,0.0,C931513742,1341122.31,1556466.43,0,0
299,CASH_OUT,111729.83,C414862363,272.0,0.0,C1391449883,60122.34,171852.18,0,0
280,CASH_OUT,116624.86,C1317409329,0.0,0.0,C1784234028,2760317.51,2876942.36,0,0
187,CASH_OUT,31247.89,C517600490,0.0,0.0,C1574122884,222853.67,254101.56,0,0
139,TRANSFER,2461496.4,C556936357,15339.0,0.0,C910110761,1079553.67,3541050.07,0,0
133,CASH_OUT,291886.06,C1378178695,267352.0,0.0,C1259673000,1241041.23,1532927.29,0,0
396,CASH_OUT,206187.83,C1546215367,2587.0,0.0,C600797425,0.0,206187.83,0,0
9,CASH_OUT,133076.39,C2078644900,0.0,0.0,C124023321,167368.29,173422.39,0,0
19,CASH_OUT,29111.15,C1142809006,104169.0,75057.85,C265442747,1479713.01,1508824.15,0,0
232,CASH_OUT,154924.79,C992198478,0.0,0.0,C961349577,2291808.03,2446732.82,0,0
182,TRANSFER,230645.99,C1512421637,0.0,0.0,C78191853,457967.73,688613.72,0,0
187,CASH_OUT,396261.54,C602211832,0.0,0.0,C1363970985,1371335.58,1767597.12,0,0
253,CASH_OUT,66545.41,C1752460172,0.0,0.0,C2029015155,372492.84,439038.25,0,0
400,CASH_OUT,110325.47,C1122683081,56636.0,0.0,C1396402810,0.0,110325.47,0,0
328,CASH_OUT,1176.2,C2119501730,330847.0,329670.8,C728877573,223344.28,224520.48,0,0
353,TRANSFER,940313.14,C1047622136,0.0,0.0,C1196814538,2236179.98,3176493.12,0,0
331,CASH_OUT,768723.03,C296218287,0.0,0.0,C328753007,1336323.26,2105046.28,0,0
300,CASH_OUT,571195.13,C632584161,0.0,0.0,C701106632,1479869.9,2051065.03,0,0
327,TRANSFER,3865229.13,C389840100,49696.0,0.0,C2002662291,908182.76,4773411.89,0,0
163,CASH_OUT,199681.39,C957183965,0.0,0.0,C401389693,480578.99,680260.39,0,0
41,TRANSFER,461580.43,C1025510661,0.0,0.0,C624111400,4486156.86,4947737.29,0,0
19,CASH_OUT,132269.63,C246727388,0.0,0.0,C586809523,4799630.57,4931900.2,0,0
305,CASH_OUT,49164.4,C1934416261,216.0,0.0,C770842791,0.0,49164.4,0,0
36,TRANSFER,944132.55,C1149316242,0.0,0.0,C2065199032,4221157.22,5165289.77,0,0
235,TRANSFER,2024570.41,C1022298705,107094.0,0.0,C542626493,0.0,2024570.41,0,0
137,TRANSFER,516642.27,C1069339,40200.0,0.0,C1258177332,1223238.42,1739880.69,0,0
130,CASH_OUT,29971.67,C1001426793,0.0,0.0,C342776255,460482.06,490453.72,0,0
187,CASH_OUT,230368.88,C1042400000,288.0,0.0,C1749744579,261196.55,491565.43,0,0
377,CASH_OUT,294295.51,C609902021,9541.0,0.0,C848919989,149390.03,443685.54,0,0
371,CASH_OUT,70279.75,C606537191,10938.0,0.0,C832299060,0.0,70279.75,0,0
349,TRANSFER,1033804.87,C366422139,30578.0,0.0,C1575759159,556692.56,1590497.44,0,0
236,CASH_OUT,121766.3,C2133257232,159349.89,37583.59,C1786635254,347771.98,469538.28,0,0
19,CASH_OUT,211647.48,C1312145543,0.0,0.0,C442484248,3277403.48,3456621.23,0,0
